# training_iteration, algorithm, state_space_size, action_space_size, delay, sequence_length, reward_density, make_denser, terminal_state_density, transition_noise, reward_noise, dummy_seed, timesteps_total, episode_reward_mean, episode_len_mean
16 A3C 8 8 2 2 2.50e-01 False 2.50e-01 0 0 1 120000 1.01e+01 7.68e+01
17 A3C 8 8 2 2 2.50e-01 False 2.50e-01 0 0 1 127500 1.09e+01 8.10e+01
18 A3C 8 8 2 2 2.50e-01 False 2.50e-01 0 0 1 135000 9.86e+00 8.10e+01
19 A3C 8 8 2 2 2.50e-01 False 2.50e-01 0 0 1 142500 1.01e+01 8.19e+01
20 A3C 8 8 2 2 2.50e-01 False 2.50e-01 0 0 1 150000 1.04e+01 8.57e+01
# training_iteration, algorithm, state_space_size, action_space_size, delay, sequence_length, reward_density, make_denser, terminal_state_density, transition_noise, reward_noise, dummy_seed, timesteps_total, episode_reward_mean, episode_len_mean
1 A3C 8 8 2 2 2.50e-01 False 2.50e-01 0 0 2 7500 1.89e-01 4.04e+00
2 A3C 8 8 2 2 2.50e-01 False 2.50e-01 0 0 2 15000 3.21e-01 5.10e+00
3 A3C 8 8 2 2 2.50e-01 False 2.50e-01 0 0 2 22500 5.29e-01 7.89e+00
4 A3C 8 8 2 2 2.50e-01 False 2.50e-01 0 0 2 30000 1.27e+00 1.44e+01
5 A3C 8 8 2 2 2.50e-01 False 2.50e-01 0 0 2 37500 2.62e+00 2.77e+01
6 A3C 8 8 2 2 2.50e-01 False 2.50e-01 0 0 2 45000 3.99e+00 4.15e+01
7 A3C 8 8 2 2 2.50e-01 False 2.50e-01 0 0 2 52500 5.78e+00 5.61e+01
8 A3C 8 8 2 2 2.50e-01 False 2.50e-01 0 0 2 60000 7.03e+00 6.23e+01
9 A3C 8 8 2 2 2.50e-01 False 2.50e-01 0 0 2 67500 8.39e+00 7.30e+01
10 A3C 8 8 2 2 2.50e-01 False 2.50e-01 0 0 2 75000 7.37e+00 6.73e+01
11 A3C 8 8 2 2 2.50e-01 False 2.50e-01 0 0 2 82500 8.46e+00 7.47e+01
12 A3C 8 8 2 2 2.50e-01 False 2.50e-01 0 0 2 90000 8.45e+00 7.39e+01
13 A3C 8 8 2 2 2.50e-01 False 2.50e-01 0 0 2 97500 8.03e+00 7.30e+01
14 A3C 8 8 2 2 2.50e-01 False 2.50e-01 0 0 2 105000 8.58e+00 8.04e+01
15 A3C 8 8 2 2 2.50e-01 False 2.50e-01 0 0 2 112500 9.38e+00 8.22e+01
16 A3C 8 8 2 2 2.50e-01 False 2.50e-01 0 0 2 120000 8.75e+00 7.78e+01
17 A3C 8 8 2 2 2.50e-01 False 2.50e-01 0 0 2 127500 9.08e+00 7.66e+01
18 A3C 8 8 2 2 2.50e-01 False 2.50e-01 0 0 2 135000 9.22e+00 8.11e+01
19 A3C 8 8 2 2 2.50e-01 False 2.50e-01 0 0 2 142500 9.24e+00 8.40e+01
20 A3C 8 8 2 2 2.50e-01 False 2.50e-01 0 0 2 150000 9.69e+00 8.77e+01
# training_iteration, algorithm, state_space_size, action_space_size, delay, sequence_length, reward_density, make_denser, terminal_state_density, transition_noise, reward_noise, dummy_seed, timesteps_total, episode_reward_mean, episode_len_mean
1 A3C 8 8 2 2 2.50e-01 False 2.50e-01 0 0 3 7500 2.00e-01 4.15e+00
2 A3C 8 8 2 2 2.50e-01 False 2.50e-01 0 0 3 15000 3.13e-01 5.38e+00
3 A3C 8 8 2 2 2.50e-01 False 2.50e-01 0 0 3 22500 6.75e-01 8.44e+00
4 A3C 8 8 2 2 2.50e-01 False 2.50e-01 0 0 3 30000 1.50e+00 1.61e+01
5 A3C 8 8 2 2 2.50e-01 False 2.50e-01 0 0 3 37500 3.35e+00 3.09e+01
6 A3C 8 8 2 2 2.50e-01 False 2.50e-01 0 0 3 45000 5.32e+00 4.51e+01
7 A3C 8 8 2 2 2.50e-01 False 2.50e-01 0 0 3 52500 6.31e+00 5.26e+01
8 A3C 8 8 2 2 2.50e-01 False 2.50e-01 0 0 3 60000 7.83e+00 6.04e+01
9 A3C 8 8 2 2 2.50e-01 False 2.50e-01 0 0 3 67500 8.13e+00 6.76e+01
10 A3C 8 8 2 2 2.50e-01 False 2.50e-01 0 0 3 75000 7.88e+00 6.98e+01
11 A3C 8 8 2 2 2.50e-01 False 2.50e-01 0 0 3 82500 8.09e+00 7.09e+01
12 A3C 8 8 2 2 2.50e-01 False 2.50e-01 0 0 3 90000 8.41e+00 6.99e+01
13 A3C 8 8 2 2 2.50e-01 False 2.50e-01 0 0 3 97500 9.04e+00 7.77e+01
14 A3C 8 8 2 2 2.50e-01 False 2.50e-01 0 0 3 105000 9.03e+00 7.87e+01
15 A3C 8 8 2 2 2.50e-01 False 2.50e-01 0 0 3 112500 8.54e+00 7.72e+01
16 A3C 8 8 2 2 2.50e-01 False 2.50e-01 0 0 3 120000 9.49e+00 8.01e+01
17 A3C 8 8 2 2 2.50e-01 False 2.50e-01 0 0 3 127500 9.92e+00 8.23e+01
18 A3C 8 8 2 2 2.50e-01 False 2.50e-01 0 0 3 135000 9.63e+00 8.05e+01
19 A3C 8 8 2 2 2.50e-01 False 2.50e-01 0 0 3 142500 9.64e+00 8.09e+01
20 A3C 8 8 2 2 2.50e-01 False 2.50e-01 0 0 3 150000 9.43e+00 8.19e+01
# training_iteration, algorithm, state_space_size, action_space_size, delay, sequence_length, reward_density, make_denser, terminal_state_density, transition_noise, reward_noise, dummy_seed, timesteps_total, episode_reward_mean, episode_len_mean
1 A3C 8 8 2 2 2.50e-01 False 2.50e-01 0 0 4 7500 1.68e-01 3.95e+00
2 A3C 8 8 2 2 2.50e-01 False 2.50e-01 0 0 4 15000 2.38e-01 4.54e+00
3 A3C 8 8 2 2 2.50e-01 False 2.50e-01 0 0 4 22500 4.25e-01 6.73e+00
4 A3C 8 8 2 2 2.50e-01 False 2.50e-01 0 0 4 30000 7.61e-01 1.10e+01
5 A3C 8 8 2 2 2.50e-01 False 2.50e-01 0 0 4 37500 1.76e+00 2.17e+01
6 A3C 8 8 2 2 2.50e-01 False 2.50e-01 0 0 4 45000 2.81e+00 3.32e+01
7 A3C 8 8 2 2 2.50e-01 False 2.50e-01 0 0 4 52500 5.01e+00 5.35e+01
8 A3C 8 8 2 2 2.50e-01 False 2.50e-01 0 0 4 60000 5.30e+00 5.56e+01
9 A3C 8 8 2 2 2.50e-01 False 2.50e-01 0 0 4 67500 7.20e+00 6.73e+01
10 A3C 8 8 2 2 2.50e-01 False 2.50e-01 0 0 4 75000 7.66e+00 6.52e+01
11 A3C 8 8 2 2 2.50e-01 False 2.50e-01 0 0 4 82500 8.34e+00 6.92e+01
12 A3C 8 8 2 2 2.50e-01 False 2.50e-01 0 0 4 90000 7.79e+00 7.05e+01
13 A3C 8 8 2 2 2.50e-01 False 2.50e-01 0 0 4 97500 8.20e+00 7.54e+01
14 A3C 8 8 2 2 2.50e-01 False 2.50e-01 0 0 4 105000 7.61e+00 7.42e+01
15 A3C 8 8 2 2 2.50e-01 False 2.50e-01 0 0 4 112500 8.89e+00 8.11e+01
16 A3C 8 8 2 2 2.50e-01 False 2.50e-01 0 0 4 120000 9.42e+00 8.15e+01
17 A3C 8 8 2 2 2.50e-01 False 2.50e-01 0 0 4 127500 1.03e+01 8.40e+01
18 A3C 8 8 2 2 2.50e-01 False 2.50e-01 0 0 4 135000 1.01e+01 8.51e+01
19 A3C 8 8 2 2 2.50e-01 False 2.50e-01 0 0 4 142500 9.26e+00 7.82e+01
20 A3C 8 8 2 2 2.50e-01 False 2.50e-01 0 0 4 150000 9.57e+00 8.45e+01
# training_iteration, algorithm, state_space_size, action_space_size, delay, sequence_length, reward_density, make_denser, terminal_state_density, transition_noise, reward_noise, dummy_seed, timesteps_total, episode_reward_mean, episode_len_mean
1 A3C 8 8 2 2 2.50e-01 False 2.50e-01 0 0 5 7500 1.84e-01 4.08e+00
2 A3C 8 8 2 2 2.50e-01 False 2.50e-01 0 0 5 15000 2.81e-01 4.86e+00
3 A3C 8 8 2 2 2.50e-01 False 2.50e-01 0 0 5 22500 5.17e-01 7.26e+00
4 A3C 8 8 2 2 2.50e-01 False 2.50e-01 0 0 5 30000 1.18e+00 1.32e+01
5 A3C 8 8 2 2 2.50e-01 False 2.50e-01 0 0 5 37500 2.51e+00 2.62e+01
6 A3C 8 8 2 2 2.50e-01 False 2.50e-01 0 0 5 45000 3.89e+00 3.96e+01
7 A3C 8 8 2 2 2.50e-01 False 2.50e-01 0 0 5 52500 6.14e+00 5.48e+01
8 A3C 8 8 2 2 2.50e-01 False 2.50e-01 0 0 5 60000 6.67e+00 5.95e+01
9 A3C 8 8 2 2 2.50e-01 False 2.50e-01 0 0 5 67500 8.23e+00 7.28e+01
10 A3C 8 8 2 2 2.50e-01 False 2.50e-01 0 0 5 75000 7.68e+00 6.59e+01
11 A3C 8 8 2 2 2.50e-01 False 2.50e-01 0 0 5 82500 8.79e+00 7.43e+01
12 A3C 8 8 2 2 2.50e-01 False 2.50e-01 0 0 5 90000 8.53e+00 7.18e+01
13 A3C 8 8 2 2 2.50e-01 False 2.50e-01 0 0 5 97500 8.89e+00 7.46e+01
14 A3C 8 8 2 2 2.50e-01 False 2.50e-01 0 0 5 105000 9.20e+00 7.96e+01
15 A3C 8 8 2 2 2.50e-01 False 2.50e-01 0 0 5 112500 9.22e+00 7.44e+01
16 A3C 8 8 2 2 2.50e-01 False 2.50e-01 0 0 5 120000 9.84e+00 8.37e+01
17 A3C 8 8 2 2 2.50e-01 False 2.50e-01 0 0 5 127500 9.85e+00 8.41e+01
18 A3C 8 8 2 2 2.50e-01 False 2.50e-01 0 0 5 135000 9.72e+00 7.80e+01
19 A3C 8 8 2 2 2.50e-01 False 2.50e-01 0 0 5 142500 9.09e+00 8.19e+01
20 A3C 8 8 2 2 2.50e-01 False 2.50e-01 0 0 5 150000 9.80e+00 8.47e+01
# training_iteration, algorithm, state_space_size, action_space_size, delay, sequence_length, reward_density, make_denser, terminal_state_density, transition_noise, reward_noise, dummy_seed, timesteps_total, episode_reward_mean, episode_len_mean
1 A3C 8 8 2 2 2.50e-01 False 2.50e-01 0 0 6 7500 2.15e-01 4.13e+00
2 A3C 8 8 2 2 2.50e-01 False 2.50e-01 0 0 6 15000 2.64e-01 5.04e+00
3 A3C 8 8 2 2 2.50e-01 False 2.50e-01 0 0 6 22500 5.03e-01 7.56e+00
4 A3C 8 8 2 2 2.50e-01 False 2.50e-01 0 0 6 30000 1.40e+00 1.52e+01
5 A3C 8 8 2 2 2.50e-01 False 2.50e-01 0 0 6 37500 2.74e+00 2.84e+01
6 A3C 8 8 2 2 2.50e-01 False 2.50e-01 0 0 6 45000 4.19e+00 4.29e+01
7 A3C 8 8 2 2 2.50e-01 False 2.50e-01 0 0 6 52500 5.80e+00 5.41e+01
8 A3C 8 8 2 2 2.50e-01 False 2.50e-01 0 0 6 60000 7.61e+00 6.70e+01
9 A3C 8 8 2 2 2.50e-01 False 2.50e-01 0 0 6 67500 7.30e+00 6.34e+01
10 A3C 8 8 2 2 2.50e-01 False 2.50e-01 0 0 6 75000 8.21e+00 7.09e+01
11 A3C 8 8 2 2 2.50e-01 False 2.50e-01 0 0 6 82500 8.80e+00 7.24e+01
12 A3C 8 8 2 2 2.50e-01 False 2.50e-01 0 0 6 90000 9.33e+00 7.61e+01
13 A3C 8 8 2 2 2.50e-01 False 2.50e-01 0 0 6 97500 8.18e+00 7.00e+01
14 A3C 8 8 2 2 2.50e-01 False 2.50e-01 0 0 6 105000 9.36e+00 7.46e+01
15 A3C 8 8 2 2 2.50e-01 False 2.50e-01 0 0 6 112500 9.48e+00 7.96e+01
16 A3C 8 8 2 2 2.50e-01 False 2.50e-01 0 0 6 120000 9.61e+00 8.21e+01
17 A3C 8 8 2 2 2.50e-01 False 2.50e-01 0 0 6 127500 1.01e+01 8.03e+01
18 A3C 8 8 2 2 2.50e-01 False 2.50e-01 0 0 6 135000 9.96e+00 7.94e+01
19 A3C 8 8 2 2 2.50e-01 False 2.50e-01 0 0 6 142500 9.91e+00 8.18e+01
20 A3C 8 8 2 2 2.50e-01 False 2.50e-01 0 0 6 150000 9.69e+00 8.21e+01
# training_iteration, algorithm, state_space_size, action_space_size, delay, sequence_length, reward_density, make_denser, terminal_state_density, transition_noise, reward_noise, dummy_seed, timesteps_total, episode_reward_mean, episode_len_mean
1 A3C 8 8 2 2 2.50e-01 False 2.50e-01 0 0 7 7500 2.16e-01 4.12e+00
2 A3C 8 8 2 2 2.50e-01 False 2.50e-01 0 0 7 15000 2.55e-01 4.77e+00
3 A3C 8 8 2 2 2.50e-01 False 2.50e-01 0 0 7 22500 5.14e-01 7.15e+00
4 A3C 8 8 2 2 2.50e-01 False 2.50e-01 0 0 7 30000 9.68e-01 1.26e+01
5 A3C 8 8 2 2 2.50e-01 False 2.50e-01 0 0 7 37500 2.50e+00 2.79e+01
6 A3C 8 8 2 2 2.50e-01 False 2.50e-01 0 0 7 45000 3.33e+00 3.61e+01
7 A3C 8 8 2 2 2.50e-01 False 2.50e-01 0 0 7 52500 5.06e+00 5.17e+01
8 A3C 8 8 2 2 2.50e-01 False 2.50e-01 0 0 7 60000 6.19e+00 6.17e+01
9 A3C 8 8 2 2 2.50e-01 False 2.50e-01 0 0 7 67500 6.99e+00 6.80e+01
10 A3C 8 8 2 2 2.50e-01 False 2.50e-01 0 0 7 75000 7.21e+00 6.93e+01
11 A3C 8 8 2 2 2.50e-01 False 2.50e-01 0 0 7 82500 7.79e+00 7.40e+01
12 A3C 8 8 2 2 2.50e-01 False 2.50e-01 0 0 7 90000 8.14e+00 7.44e+01
13 A3C 8 8 2 2 2.50e-01 False 2.50e-01 0 0 7 97500 7.61e+00 7.06e+01
14 A3C 8 8 2 2 2.50e-01 False 2.50e-01 0 0 7 105000 8.55e+00 8.15e+01
15 A3C 8 8 2 2 2.50e-01 False 2.50e-01 0 0 7 112500 7.64e+00 7.02e+01
16 A3C 8 8 2 2 2.50e-01 False 2.50e-01 0 0 7 120000 8.82e+00 7.64e+01
17 A3C 8 8 2 2 2.50e-01 False 2.50e-01 0 0 7 127500 9.81e+00 8.46e+01
18 A3C 8 8 2 2 2.50e-01 False 2.50e-01 0 0 7 135000 9.03e+00 8.25e+01
19 A3C 8 8 2 2 2.50e-01 False 2.50e-01 0 0 7 142500 8.87e+00 8.63e+01
20 A3C 8 8 2 2 2.50e-01 False 2.50e-01 0 0 7 150000 8.68e+00 8.34e+01
# training_iteration, algorithm, state_space_size, action_space_size, delay, sequence_length, reward_density, make_denser, terminal_state_density, transition_noise, reward_noise, dummy_seed, timesteps_total, episode_reward_mean, episode_len_mean
1 A3C 8 8 2 2 2.50e-01 False 2.50e-01 0 0 8 7500 2.03e-01 4.07e+00
2 A3C 8 8 2 2 2.50e-01 False 2.50e-01 0 0 8 15000 2.30e-01 4.59e+00
3 A3C 8 8 2 2 2.50e-01 False 2.50e-01 0 0 8 22500 4.06e-01 6.41e+00
4 A3C 8 8 2 2 2.50e-01 False 2.50e-01 0 0 8 30000 8.16e-01 1.04e+01
5 A3C 8 8 2 2 2.50e-01 False 2.50e-01 0 0 8 37500 1.96e+00 2.20e+01
6 A3C 8 8 2 2 2.50e-01 False 2.50e-01 0 0 8 45000 3.48e+00 3.63e+01
7 A3C 8 8 2 2 2.50e-01 False 2.50e-01 0 0 8 52500 4.95e+00 4.87e+01
8 A3C 8 8 2 2 2.50e-01 False 2.50e-01 0 0 8 60000 6.99e+00 6.32e+01
9 A3C 8 8 2 2 2.50e-01 False 2.50e-01 0 0 8 67500 7.34e+00 6.62e+01
10 A3C 8 8 2 2 2.50e-01 False 2.50e-01 0 0 8 75000 7.66e+00 6.84e+01
11 A3C 8 8 2 2 2.50e-01 False 2.50e-01 0 0 8 82500 7.73e+00 7.23e+01
12 A3C 8 8 2 2 2.50e-01 False 2.50e-01 0 0 8 90000 8.07e+00 7.87e+01
13 A3C 8 8 2 2 2.50e-01 False 2.50e-01 0 0 8 97500 8.81e+00 8.03e+01
14 A3C 8 8 2 2 2.50e-01 False 2.50e-01 0 0 8 105000 8.48e+00 7.83e+01
15 A3C 8 8 2 2 2.50e-01 False 2.50e-01 0 0 8 112500 8.29e+00 8.22e+01
16 A3C 8 8 2 2 2.50e-01 False 2.50e-01 0 0 8 120000 8.17e+00 7.76e+01
17 A3C 8 8 2 2 2.50e-01 False 2.50e-01 0 0 8 127500 9.21e+00 8.44e+01
18 A3C 8 8 2 2 2.50e-01 False 2.50e-01 0 0 8 135000 9.13e+00 8.15e+01
19 A3C 8 8 2 2 2.50e-01 False 2.50e-01 0 0 8 142500 9.26e+00 8.23e+01
20 A3C 8 8 2 2 2.50e-01 False 2.50e-01 0 0 8 150000 9.69e+00 8.57e+01
# training_iteration, algorithm, state_space_size, action_space_size, delay, sequence_length, reward_density, make_denser, terminal_state_density, transition_noise, reward_noise, dummy_seed, timesteps_total, episode_reward_mean, episode_len_mean
1 A3C 8 8 2 2 2.50e-01 False 2.50e-01 0 0 9 7500 2.03e-01 4.24e+00
2 A3C 8 8 2 2 2.50e-01 False 2.50e-01 0 0 9 15000 3.13e-01 5.21e+00
3 A3C 8 8 2 2 2.50e-01 False 2.50e-01 0 0 9 22500 5.86e-01 7.95e+00
4 A3C 8 8 2 2 2.50e-01 False 2.50e-01 0 0 9 30000 1.33e+00 1.46e+01
5 A3C 8 8 2 2 2.50e-01 False 2.50e-01 0 0 9 37500 2.89e+00 2.75e+01
6 A3C 8 8 2 2 2.50e-01 False 2.50e-01 0 0 9 45000 5.38e+00 4.63e+01
7 A3C 8 8 2 2 2.50e-01 False 2.50e-01 0 0 9 52500 7.13e+00 5.59e+01
8 A3C 8 8 2 2 2.50e-01 False 2.50e-01 0 0 9 60000 7.10e+00 5.69e+01
9 A3C 8 8 2 2 2.50e-01 False 2.50e-01 0 0 9 67500 9.04e+00 7.19e+01
10 A3C 8 8 2 2 2.50e-01 False 2.50e-01 0 0 9 75000 8.64e+00 7.05e+01
11 A3C 8 8 2 2 2.50e-01 False 2.50e-01 0 0 9 82500 9.51e+00 7.14e+01
12 A3C 8 8 2 2 2.50e-01 False 2.50e-01 0 0 9 90000 8.83e+00 7.15e+01
13 A3C 8 8 2 2 2.50e-01 False 2.50e-01 0 0 9 97500 8.83e+00 7.53e+01
14 A3C 8 8 2 2 2.50e-01 False 2.50e-01 0 0 9 105000 9.17e+00 7.45e+01
15 A3C 8 8 2 2 2.50e-01 False 2.50e-01 0 0 9 112500 1.04e+01 7.91e+01
16 A3C 8 8 2 2 2.50e-01 False 2.50e-01 0 0 9 120000 1.01e+01 8.47e+01
17 A3C 8 8 2 2 2.50e-01 False 2.50e-01 0 0 9 127500 9.63e+00 8.43e+01
18 A3C 8 8 2 2 2.50e-01 False 2.50e-01 0 0 9 135000 9.61e+00 8.24e+01
19 A3C 8 8 2 2 2.50e-01 False 2.50e-01 0 0 9 142500 9.33e+00 7.46e+01
20 A3C 8 8 2 2 2.50e-01 False 2.50e-01 0 0 9 150000 1.04e+01 8.32e+01
# training_iteration, algorithm, state_space_size, action_space_size, delay, sequence_length, reward_density, make_denser, terminal_state_density, transition_noise, reward_noise, dummy_seed, timesteps_total, episode_reward_mean, episode_len_mean
1 A3C 8 8 2 3 2.50e-01 False 2.50e-01 0 0 0 7500 8.48e-02 4.08e+00
2 A3C 8 8 2 3 2.50e-01 False 2.50e-01 0 0 0 15000 9.61e-02 4.44e+00
3 A3C 8 8 2 3 2.50e-01 False 2.50e-01 0 0 0 22500 1.20e-01 5.07e+00
4 A3C 8 8 2 3 2.50e-01 False 2.50e-01 0 0 0 30000 1.70e-01 6.50e+00
5 A3C 8 8 2 3 2.50e-01 False 2.50e-01 0 0 0 37500 2.64e-01 8.24e+00
6 A3C 8 8 2 3 2.50e-01 False 2.50e-01 0 0 0 45000 4.25e-01 1.18e+01
7 A3C 8 8 2 3 2.50e-01 False 2.50e-01 0 0 0 52500 7.47e-01 1.89e+01
8 A3C 8 8 2 3 2.50e-01 False 2.50e-01 0 0 0 60000 1.16e+00 2.98e+01
9 A3C 8 8 2 3 2.50e-01 False 2.50e-01 0 0 0 67500 1.33e+00 3.84e+01
10 A3C 8 8 2 3 2.50e-01 False 2.50e-01 0 0 0 75000 1.97e+00 4.93e+01
11 A3C 8 8 2 3 2.50e-01 False 2.50e-01 0 0 0 82500 2.03e+00 4.96e+01
12 A3C 8 8 2 3 2.50e-01 False 2.50e-01 0 0 0 90000 2.32e+00 6.16e+01
13 A3C 8 8 2 3 2.50e-01 False 2.50e-01 0 0 0 97500 2.40e+00 6.14e+01
14 A3C 8 8 2 3 2.50e-01 False 2.50e-01 0 0 0 105000 2.75e+00 7.02e+01
15 A3C 8 8 2 3 2.50e-01 False 2.50e-01 0 0 0 112500 2.92e+00 7.05e+01
16 A3C 8 8 2 3 2.50e-01 False 2.50e-01 0 0 0 120000 2.56e+00 7.25e+01
17 A3C 8 8 2 3 2.50e-01 False 2.50e-01 0 0 0 127500 3.10e+00 7.79e+01
18 A3C 8 8 2 3 2.50e-01 False 2.50e-01 0 0 0 135000 3.33e+00 8.22e+01
19 A3C 8 8 2 3 2.50e-01 False 2.50e-01 0 0 0 142500 3.35e+00 8.13e+01
20 A3C 8 8 2 3 2.50e-01 False 2.50e-01 0 0 0 150000 3.61e+00 7.89e+01
# training_iteration, algorithm, state_space_size, action_space_size, delay, sequence_length, reward_density, make_denser, terminal_state_density, transition_noise, reward_noise, dummy_seed, timesteps_total, episode_reward_mean, episode_len_mean
1 A3C 8 8 2 3 2.50e-01 False 2.50e-01 0 0 1 7500 7.41e-02 4.01e+00
2 A3C 8 8 2 3 2.50e-01 False 2.50e-01 0 0 1 15000 9.62e-02 4.51e+00
3 A3C 8 8 2 3 2.50e-01 False 2.50e-01 0 0 1 22500 1.29e-01 5.22e+00
4 A3C 8 8 2 3 2.50e-01 False 2.50e-01 0 0 1 30000 1.77e-01 6.21e+00
5 A3C 8 8 2 3 2.50e-01 False 2.50e-01 0 0 1 37500 2.54e-01 8.58e+00
6 A3C 8 8 2 3 2.50e-01 False 2.50e-01 0 0 1 45000 4.88e-01 1.27e+01
7 A3C 8 8 2 3 2.50e-01 False 2.50e-01 0 0 1 52500 7.90e-01 2.06e+01
8 A3C 8 8 2 3 2.50e-01 False 2.50e-01 0 0 1 60000 1.32e+00 3.12e+01
9 A3C 8 8 2 3 2.50e-01 False 2.50e-01 0 0 1 67500 1.62e+00 3.95e+01
10 A3C 8 8 2 3 2.50e-01 False 2.50e-01 0 0 1 75000 2.48e+00 5.82e+01
11 A3C 8 8 2 3 2.50e-01 False 2.50e-01 0 0 1 82500 2.39e+00 5.61e+01
12 A3C 8 8 2 3 2.50e-01 False 2.50e-01 0 0 1 90000 2.72e+00 6.79e+01
13 A3C 8 8 2 3 2.50e-01 False 2.50e-01 0 0 1 97500 2.71e+00 6.57e+01
14 A3C 8 8 2 3 2.50e-01 False 2.50e-01 0 0 1 105000 2.79e+00 7.33e+01
15 A3C 8 8 2 3 2.50e-01 False 2.50e-01 0 0 1 112500 3.04e+00 7.63e+01
16 A3C 8 8 2 3 2.50e-01 False 2.50e-01 0 0 1 120000 3.05e+00 7.42e+01
17 A3C 8 8 2 3 2.50e-01 False 2.50e-01 0 0 1 127500 3.23e+00 7.80e+01
18 A3C 8 8 2 3 2.50e-01 False 2.50e-01 0 0 1 135000 3.20e+00 7.61e+01
19 A3C 8 8 2 3 2.50e-01 False 2.50e-01 0 0 1 142500 3.64e+00 8.25e+01
20 A3C 8 8 2 3 2.50e-01 False 2.50e-01 0 0 1 150000 3.77e+00 8.19e+01
# training_iteration, algorithm, state_space_size, action_space_size, delay, sequence_length, reward_density, make_denser, terminal_state_density, transition_noise, reward_noise, dummy_seed, timesteps_total, episode_reward_mean, episode_len_mean
1 A3C 8 8 2 3 2.50e-01 False 2.50e-01 0 0 2 7500 7.15e-02 3.96e+00
2 A3C 8 8 2 3 2.50e-01 False 2.50e-01 0 0 2 15000 8.61e-02 4.27e+00
3 A3C 8 8 2 3 2.50e-01 False 2.50e-01 0 0 2 22500 1.10e-01 4.89e+00
4 A3C 8 8 2 3 2.50e-01 False 2.50e-01 0 0 2 30000 1.75e-01 6.08e+00
5 A3C 8 8 2 3 2.50e-01 False 2.50e-01 0 0 2 37500 2.70e-01 8.59e+00
6 A3C 8 8 2 3 2.50e-01 False 2.50e-01 0 0 2 45000 4.12e-01 1.22e+01
7 A3C 8 8 2 3 2.50e-01 False 2.50e-01 0 0 2 52500 7.09e-01 1.89e+01
8 A3C 8 8 2 3 2.50e-01 False 2.50e-01 0 0 2 60000 1.05e+00 2.63e+01
9 A3C 8 8 2 3 2.50e-01 False 2.50e-01 0 0 2 67500 1.42e+00 3.72e+01
10 A3C 8 8 2 3 2.50e-01 False 2.50e-01 0 0 2 75000 1.80e+00 4.63e+01
11 A3C 8 8 2 3 2.50e-01 False 2.50e-01 0 0 2 82500 2.14e+00 5.35e+01
12 A3C 8 8 2 3 2.50e-01 False 2.50e-01 0 0 2 90000 2.28e+00 5.71e+01
13 A3C 8 8 2 3 2.50e-01 False 2.50e-01 0 0 2 97500 2.60e+00 6.60e+01
14 A3C 8 8 2 3 2.50e-01 False 2.50e-01 0 0 2 105000 2.81e+00 6.90e+01
15 A3C 8 8 2 3 2.50e-01 False 2.50e-01 0 0 2 112500 3.02e+00 7.41e+01
16 A3C 8 8 2 3 2.50e-01 False 2.50e-01 0 0 2 120000 3.38e+00 7.93e+01
17 A3C 8 8 2 3 2.50e-01 False 2.50e-01 0 0 2 127500 3.13e+00 7.76e+01
18 A3C 8 8 2 3 2.50e-01 False 2.50e-01 0 0 2 135000 3.11e+00 7.65e+01
19 A3C 8 8 2 3 2.50e-01 False 2.50e-01 0 0 2 142500 2.99e+00 7.51e+01
20 A3C 8 8 2 3 2.50e-01 False 2.50e-01 0 0 2 150000 3.04e+00 7.58e+01
# training_iteration, algorithm, state_space_size, action_space_size, delay, sequence_length, reward_density, make_denser, terminal_state_density, transition_noise, reward_noise, dummy_seed, timesteps_total, episode_reward_mean, episode_len_mean
1 A3C 8 8 2 3 2.50e-01 False 2.50e-01 0 0 3 7500 6.79e-02 4.02e+00
2 A3C 8 8 2 3 2.50e-01 False 2.50e-01 0 0 3 15000 8.46e-02 4.15e+00
3 A3C 8 8 2 3 2.50e-01 False 2.50e-01 0 0 3 22500 1.12e-01 5.02e+00
4 A3C 8 8 2 3 2.50e-01 False 2.50e-01 0 0 3 30000 1.46e-01 5.76e+00
5 A3C 8 8 2 3 2.50e-01 False 2.50e-01 0 0 3 37500 2.32e-01 7.68e+00
6 A3C 8 8 2 3 2.50e-01 False 2.50e-01 0 0 3 45000 3.32e-01 1.15e+01
7 A3C 8 8 2 3 2.50e-01 False 2.50e-01 0 0 3 52500 5.51e-01 1.46e+01
8 A3C 8 8 2 3 2.50e-01 False 2.50e-01 0 0 3 60000 9.27e-01 2.40e+01
9 A3C 8 8 2 3 2.50e-01 False 2.50e-01 0 0 3 67500 1.29e+00 3.28e+01
10 A3C 8 8 2 3 2.50e-01 False 2.50e-01 0 0 3 75000 1.70e+00 4.10e+01
11 A3C 8 8 2 3 2.50e-01 False 2.50e-01 0 0 3 82500 2.25e+00 5.38e+01
12 A3C 8 8 2 3 2.50e-01 False 2.50e-01 0 0 3 90000 2.43e+00 5.84e+01
13 A3C 8 8 2 3 2.50e-01 False 2.50e-01 0 0 3 97500 2.84e+00 6.46e+01
14 A3C 8 8 2 3 2.50e-01 False 2.50e-01 0 0 3 105000 2.95e+00 6.76e+01
15 A3C 8 8 2 3 2.50e-01 False 2.50e-01 0 0 3 112500 2.95e+00 7.45e+01
16 A3C 8 8 2 3 2.50e-01 False 2.50e-01 0 0 3 120000 3.02e+00 7.58e+01
